0,1,2,3
-1.4728606722556379,1.2986850044763993,-1.5501574275463132,-1.3072776778125839
-0.14230537896189396,2.3476228927073377,-1.265659071781336,-1.0395220088630184
1.0672903422142364,0.13319846199757807,0.38443139165553214,0.29925633588480816
-1.2309415280204117,0.8324903874848704,-1.2087594006283404,-1.3072776778125839
-1.7147798164908632,0.3662957704933425,-1.3794584140873267,-1.3072776778125839
2.155926491272753,-0.0998988464981864,1.6362241570214315,1.236401177208287
0.7044116258613975,0.3662957704933425,0.4413310628085274,0.43313417035959095
-0.7471032395499592,1.0655876959806347,-1.265659071781336,-1.3072776778125839
-0.9890223837851854,1.2986850044763993,-1.3225587429343315,-1.3072776778125839
-0.7471032395499592,2.3476228927073377,-1.265659071781336,-1.4411555122873663
1.3092094864494626,0.3662957704933425,1.1241271166444728,1.504156846157852
0.22057333739094492,0.8324903874848704,0.4413310628085274,0.5670120048343738
1.0672903422142364,0.13319846199757807,0.5551304051145184,0.43313417035959095
-0.5051840953147329,1.9979769299636916,-1.3794584140873267,-1.0395220088630184
-0.5051840953147329,1.5317823129721637,-1.265659071781336,-1.3072776778125839
-0.38422452319712025,-1.498482697472772,-0.01386630641543607,-0.23625500201432242
0.7044116258613975,-0.5660934634897152,1.0672274454914772,1.3702790116830699
1.188249914331849,0.3662957704933425,1.237926458950464,1.504156846157852
0.9463307700966227,-0.0998988464981864,0.38443139165553214,0.29925633588480816
1.0672903422142364,-1.2653853889770075,1.181026787797468,0.834767673783939
-0.14230537896189396,-0.0998988464981864,0.27063204934954116,0.03150066693524287
0.82537119797901,-0.0998988464981864,1.181026787797468,1.3702790116830699
-0.26326495107950765,-0.0998988464981864,0.4413310628085274,0.43313417035959095
-0.8680628116675728,1.0655876959806347,-1.3225587429343315,-1.3072776778125839
1.3092094864494626,0.13319846199757807,0.7827290897264999,1.504156846157852
-0.021345806844281355,-0.7991907719854787,0.21373237819654542,-0.23625500201432242
-0.7471032395499592,0.8324903874848704,-1.3225587429343315,-1.3072776778125839
-0.9890223837851854,1.0655876959806347,-1.3794584140873267,-1.173399843337801
-0.8680628116675728,1.764879621467927,-1.0380603871693543,-1.0395220088630184
-0.9890223837851854,-2.314323277207947,-0.12766564872142705,-0.23625500201432242
2.276886063390367,-0.5660934634897152,1.6931238281744274,1.1025233427335044
-1.2309415280204117,0.8324903874848704,-1.0380603871693543,-1.3072776778125839
-0.9890223837851854,-0.0998988464981864,-1.2087594006283404,-1.3072776778125839
-0.8680628116675728,0.5993930789891059,-1.1518597294753452,-0.9056441743882357
-0.9890223837851854,-1.7315800059685365,-0.24146499102741806,-0.23625500201432242
-0.8680628116675728,0.8324903874848704,-1.265659071781336,-1.3072776778125839
-0.26326495107950765,-0.7991907719854787,0.27063204934954116,0.16537850141002566
0.22057333739094492,-0.0998988464981864,0.6120300762675136,0.834767673783939
-1.4728606722556379,0.3662957704933425,-1.3225587429343315,-1.3072776778125839
-0.14230537896189396,-0.33299615499395085,0.27063204934954116,0.16537850141002566
1.188249914331849,-0.0998988464981864,1.010327774338482,1.236401177208287
-0.38422452319712025,2.3476228927073377,-1.3225587429343315,-1.3072776778125839
-0.8680628116675728,-1.2653853889770075,-0.4121640044864043,-0.10237716753953963
0.5834520537437838,-1.2653853889770075,0.7258294185735046,0.9686455082587215
0.22057333739094492,-1.9646773144643,0.15683270704355018,-0.23625500201432242
-0.5051840953147329,-0.0998988464981864,0.4413310628085274,0.43313417035959095
0.22057333739094492,-1.9646773144643,0.7258294185735046,0.43313417035959095
-0.38422452319712025,-1.7315800059685365,0.15683270704355018,0.16537850141002566
-0.5051840953147329,1.9979769299636916,-1.1518597294753452,-1.0395220088630184
0.4624924816261712,0.8324903874848704,0.9534281031854867,1.504156846157852
0.7044116258613975,0.13319846199757807,1.010327774338482,0.834767673783939
-0.9890223837851854,0.5993930789891059,-1.3225587429343315,-1.3072776778125839
-0.9890223837851854,0.3662957704933425,-1.4363580852403224,-1.3072776778125839
-0.38422452319712025,-1.498482697472772,0.04303336473755918,-0.10237716753953963
1.0672903422142364,-0.0998988464981864,0.7258294185735046,0.7008898393091563
-1.109981955902798,0.13319846199757807,-1.265659071781336,-1.3072776778125839
-0.14230537896189396,-1.2653853889770075,0.7258294185735046,1.1025233427335044
-0.9890223837851854,0.8324903874848704,-1.265659071781336,-1.3072776778125839
-0.9890223837851854,1.0655876959806347,-1.2087594006283404,-0.7717663399134531
0.09961376527333232,0.3662957704933425,0.6120300762675136,0.834767673783939
0.4624924816261712,-0.33299615499395085,0.3275317205025364,0.16537850141002566
0.22057333739094492,-0.7991907719854787,0.7827290897264999,0.5670120048343738
0.5834520537437838,-0.5660934634897152,0.7827290897264999,0.43313417035959095
0.3415329095085575,-1.032288080481243,1.0672274454914772,0.29925633588480816
-0.38422452319712025,-1.2653853889770075,0.15683270704355018,0.16537850141002566
-1.7147798164908632,-0.33299615499395085,-1.3225587429343315,-1.3072776778125839
-1.8357393886084767,-0.0998988464981864,-1.4932577563933178,-1.4411555122873663
2.276886063390367,-1.032288080481243,1.8069231704804183,1.504156846157852
0.4624924816261712,-0.5660934634897152,0.6120300762675136,0.834767673783939
-1.4728606722556379,0.13319846199757807,-1.265659071781336,-1.3072776778125839
-0.8680628116675728,1.0655876959806347,-1.3225587429343315,-1.173399843337801
-1.7147798164908632,-0.0998988464981864,-1.3794584140873267,-1.3072776778125839
0.5834520537437838,-1.2653853889770075,0.6689297474205094,0.43313417035959095
2.276886063390367,-0.0998988464981864,1.3517258012564544,1.504156846157852
-1.4728606722556379,0.8324903874848704,-1.3225587429343315,-1.173399843337801
0.7044116258613975,-0.7991907719854787,0.8965284320324909,0.9686455082587215
0.5834520537437838,0.5993930789891059,1.2948261301034591,1.7719125151074175
-1.3519011001380243,0.3662957704933425,-1.3794584140873267,-1.3072776778125839
0.3415329095085575,-0.33299615499395085,0.5551304051145184,0.29925633588480816
0.82537119797901,-0.5660934634897152,0.4982307339615226,0.43313417035959095
1.6720882028023016,0.3662957704933425,1.2948261301034591,0.834767673783939
1.4301690585670752,0.3662957704933425,0.5551304051145184,0.29925633588480816
-0.021345806844281355,-0.5660934634897152,0.7827290897264999,1.638034680632635
-0.8680628116675728,1.764879621467927,-1.2087594006283404,-1.3072776778125839
0.7044116258613975,0.3662957704933425,0.8965284320324909,1.504156846157852
0.09961376527333232,-0.0998988464981864,0.27063204934954116,0.43313417035959095
0.82537119797901,-0.0998988464981864,0.8396287608794957,1.1025233427335044
-0.14230537896189396,-1.032288080481243,-0.12766564872142705,-0.23625500201432242
-0.7471032395499592,-0.7991907719854787,0.09993303589055468,0.29925633588480816
0.3415329095085575,-0.0998988464981864,0.4982307339615226,0.29925633588480816
-1.5938202443732505,-1.7315800059685365,-1.3794584140873267,-1.173399843337801
0.9463307700966227,-0.33299615499395085,0.4982307339615226,0.16537850141002566
-0.38422452319712025,-1.032288080481243,0.38443139165553214,0.03150066693524287
-0.6261436674323465,1.5317823129721637,-1.265659071781336,-1.3072776778125839
-0.26326495107950765,-0.0998988464981864,0.21373237819654542,0.16537850141002566
1.793047774919914,-0.33299615499395085,1.4655251435624452,0.834767673783939
1.0672903422142364,0.5993930789891059,1.1241271166444728,1.236401177208287
-0.8680628116675728,1.5317823129721637,-1.265659071781336,-1.0395220088630184
-1.109981955902798,-1.498482697472772,-0.24146499102741806,-0.23625500201432242
1.0672903422142364,0.5993930789891059,1.1241271166444728,1.7719125151074175
1.6720882028023016,-0.0998988464981864,1.181026787797468,0.5670120048343738
-1.109981955902798,1.2986850044763993,-1.3225587429343315,-1.4411555122873663
1.3092094864494626,0.13319846199757807,0.9534281031854867,1.236401177208287
-1.109981955902798,-0.0998988464981864,-1.3225587429343315,-1.3072776778125839
1.3092094864494626,0.13319846199757807,0.6689297474205094,0.43313417035959095
1.9140073470375278,-0.5660934634897152,1.3517258012564544,0.9686455082587215
0.5834520537437838,-0.33299615499395085,1.0672274454914772,0.834767673783939
-0.14230537896189396,-0.5660934634897152,0.21373237819654542,0.16537850141002566
0.82537119797901,-0.0998988464981864,1.010327774338482,0.834767673783939
0.5834520537437838,-1.7315800059685365,0.38443139165553214,0.16537850141002566
0.7044116258613975,-0.33299615499395085,0.3275317205025364,0.16537850141002566
-0.26326495107950765,-0.5660934634897152,0.6689297474205094,1.1025233427335044
0.09961376527333232,-0.0998988464981864,0.7827290897264999,0.834767673783939
-0.5051840953147329,0.8324903874848704,-1.1518597294753452,-1.3072776778125839
0.3415329095085575,-0.5660934634897152,0.15683270704355018,0.16537850141002566
-1.109981955902798,-1.2653853889770075,0.4413310628085274,0.7008898393091563
-0.021345806844281355,2.231074238459456,-1.4363580852403224,-1.3072776778125839
-0.021345806844281355,-1.032288080481243,0.15683270704355018,0.03150066693524287
1.5511286306846879,-0.0998988464981864,1.237926458950464,1.236401177208287
